"rho","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.035671,9.2458e-07,-3.0624e-08,0,1,823,1,823,0
0.035671,9.2276e-07,-3.0595e-08,0,1,824,1,824,0
0.035671,9.2092e-07,-3.0623e-08,0,1,825,1,825,0
0.035671,9.1908e-07,-3.0594e-08,0,1,826,1,826,0
0.03567,9.1724e-07,-3.0622e-08,0,1,827,1,827,0
0.03567,9.1539e-07,-3.0593e-08,0,1,828,1,828,0
0.03567,9.1354e-07,-3.0621e-08,0,1,829,1,829,0
0.03567,9.1168e-07,-3.0593e-08,0,1,830,1,830,0
0.03567,9.0981e-07,-3.0621e-08,0,1,831,1,831,0
0.03567,9.0794e-07,-3.0592e-08,0,1,832,1,832,0
0.03567,9.0607e-07,-3.062e-08,0,1,833,1,833,0
0.03567,9.0419e-07,-3.0592e-08,0,1,834,1,834,0
0.035669,9.023e-07,-3.0619e-08,0,1,835,1,835,0
0.035669,9.0041e-07,-3.0591e-08,0,1,836,1,836,0
0.035669,8.9852e-07,-3.0619e-08,0,1,837,1,837,0
0.035669,8.9662e-07,-3.0591e-08,0,1,838,1,838,0
0.035669,8.9471e-07,-3.0618e-08,0,1,839,1,839,0
0.035669,8.928e-07,-3.059e-08,0,1,840,1,840,0
0.035669,8.9089e-07,-3.0618e-08,0,1,841,1,841,0
0.035669,8.8897e-07,-3.059e-08,0,1,842,1,842,0
0.035669,8.8704e-07,-3.0617e-08,0,1,843,1,843,0
0.035668,8.8511e-07,-3.0589e-08,0,1,844,1,844,0
0.035668,8.8318e-07,-3.0617e-08,0,1,845,1,845,0
0.035668,8.8124e-07,-3.0589e-08,0,1,846,1,846,0
0.035668,8.7929e-07,-3.0616e-08,0,1,847,1,847,0
0.035668,8.7734e-07,-3.0588e-08,0,1,848,1,848,0
0.035668,8.7539e-07,-3.0616e-08,0,1,849,1,849,0
0.035668,8.7343e-07,-3.0588e-08,0,1,850,1,850,0
0.035668,8.7146e-07,-3.0615e-08,0,1,851,1,851,0
0.035668,8.6949e-07,-3.0588e-08,0,1,852,1,852,0
0.035667,8.6752e-07,-3.0615e-08,0,1,853,1,853,0
0.035667,8.6554e-07,-3.0587e-08,0,1,854,1,854,0
0.035667,8.6356e-07,-3.0614e-08,0,1,855,1,855,0
0.035667,8.6157e-07,-3.0587e-08,0,1,856,1,856,0
0.035667,8.5958e-07,-3.0614e-08,0,1,857,1,857,0
0.035667,8.5758e-07,-3.0587e-08,0,1,858,1,858,0
0.035667,8.5558e-07,-3.0614e-08,0,1,859,1,859,0
0.035667,8.5357e-07,-3.0587e-08,0,1,860,1,860,0
0.035667,8.5156e-07,-3.0613e-08,0,1,861,1,861,0
0.035666,8.4954e-07,-3.0586e-08,0,1,862,1,862,0
0.035666,8.4752e-07,-3.0613e-08,0,1,863,1,863,0
0.035666,8.455e-07,-3.0586e-08,0,1,864,1,864,0
0.035666,8.4346e-07,-3.0613e-08,0,1,865,1,865,0
0.035666,8.4143e-07,-3.0586e-08,0,1,866,1,866,0
0.035666,8.3939e-07,-3.0612e-08,0,1,867,1,867,0
0.035666,8.3735e-07,-3.0586e-08,0,1,868,1,868,0
0.035666,8.353e-07,-3.0612e-08,0,1,869,1,869,0
0.035666,8.3324e-07,-3.0586e-08,0,1,870,1,870,0
0.035665,8.3119e-07,-3.0612e-08,0,1,871,1,871,0
0.035665,8.2913e-07,-3.0586e-08,0,1,872,1,872,0
0.035665,8.2706e-07,-3.0612e-08,0,1,873,1,873,0
0.035665,8.2499e-07,-3.0586e-08,0,1,874,1,874,0
0.035665,8.2291e-07,-3.0612e-08,0,1,875,1,875,0
0.035665,8.2083e-07,-3.0586e-08,0,1,876,1,876,0
0.035665,8.1875e-07,-3.0611e-08,0,1,877,1,877,0
0.035665,8.1666e-07,-3.0586e-08,0,1,878,1,878,0
0.035664,8.1457e-07,-3.0611e-08,0,1,879,1,879,0
0.035664,8.1247e-07,-3.0586e-08,0,1,880,1,880,0
0.035664,8.1037e-07,-3.0611e-08,0,1,881,1,881,0
0.035664,8.0826e-07,-3.0586e-08,0,1,882,1,882,0
0.035664,8.0615e-07,-3.0611e-08,0,1,883,1,883,0
0.035664,8.0404e-07,-3.0586e-08,0,1,884,1,884,0
0.035664,8.0192e-07,-3.0611e-08,0,1,885,1,885,0
0.035664,7.9979e-07,-3.0586e-08,0,1,886,1,886,0
0.035664,7.9767e-07,-3.0611e-08,0,1,887,1,887,0
0.035663,7.9553e-07,-3.0586e-08,0,1,888,1,888,0
0.035663,7.934e-07,-3.0611e-08,0,1,889,1,889,0
0.035663,7.9126e-07,-3.0586e-08,0,1,890,1,890,0
0.035663,7.8911e-07,-3.0611e-08,0,1,891,1,891,0
0.035663,7.8697e-07,-3.0586e-08,0,1,892,1,892,0
0.035663,7.8481e-07,-3.0611e-08,0,1,893,1,893,0
0.035663,7.8266e-07,-3.0587e-08,0,1,894,1,894,0
0.035663,7.805e-07,-3.0611e-08,0,1,895,1,895,0
0.035663,7.7833e-07,-3.0587e-08,0,1,896,1,896,0
0.035662,7.7616e-07,-3.0612e-08,0,1,897,1,897,0
0.035662,7.7399e-07,-3.0587e-08,0,1,898,1,898,0
0.035662,7.7181e-07,-3.0612e-08,0,1,899,1,899,0
0.035662,7.6963e-07,-3.0587e-08,0,1,900,1,900,0
0.035662,7.6745e-07,-3.0612e-08,0,1,901,1,901,0
0.035662,7.6526e-07,-3.0588e-08,0,1,902,1,902,0
0.035662,7.6306e-07,-3.0612e-08,0,1,903,1,903,0
0.035662,7.6087e-07,-3.0588e-08,0,1,904,1,904,0
0.035662,7.5866e-07,-3.0612e-08,0,1,905,1,905,0
0.035661,7.5646e-07,-3.0588e-08,0,1,906,1,906,0
0.035661,7.5425e-07,-3.0613e-08,0,1,907,1,907,0
0.035661,7.5204e-07,-3.0589e-08,0,1,908,1,908,0
0.035661,7.4982e-07,-3.0613e-08,0,1,909,1,909,0
0.035661,7.476e-07,-3.0589e-08,0,1,910,1,910,0
0.035661,7.4538e-07,-3.0613e-08,0,1,911,1,911,0
0.035661,7.4315e-07,-3.059e-08,0,1,912,1,912,0
0.035661,7.4091e-07,-3.0614e-08,0,1,913,1,913,0
0.03566,7.3868e-07,-3.059e-08,0,1,914,1,914,0
0.03566,7.3644e-07,-3.0614e-08,0,1,915,1,915,0
0.03566,7.342e-07,-3.0591e-08,0,1,916,1,916,0
0.03566,7.3195e-07,-3.0614e-08,0,1,917,1,917,0
0.03566,7.297e-07,-3.0591e-08,0,1,918,1,918,0
0.03566,7.2744e-07,-3.0615e-08,0,1,919,1,919,0
0.03566,7.2518e-07,-3.0592e-08,0,1,920,1,920,0
0.03566,7.2292e-07,-3.0615e-08,0,1,921,1,921,0
0.03566,7.2065e-07,-3.0592e-08,0,1,922,1,922,0
0.035659,7.1838e-07,-3.0616e-08,0,1,923,1,923,0
0.035659,7.1611e-07,-3.0593e-08,0,1,924,1,924,0
0.035659,7.1383e-07,-3.0616e-08,0,1,925,1,925,0
0.035659,7.1155e-07,-3.0594e-08,0,1,926,1,926,0
0.035659,7.0927e-07,-3.0617e-08,0,1,927,1,927,0
0.035659,7.0698e-07,-3.0594e-08,0,1,928,1,928,0
0.035659,7.0469e-07,-3.0617e-08,0,1,929,1,929,0
0.035659,7.024e-07,-3.0595e-08,0,1,930,1,930,0
0.035659,7.001e-07,-3.0618e-08,0,1,931,1,931,0
0.035658,6.9779e-07,-3.0596e-08,0,1,932,1,932,0
0.035658,6.9549e-07,-3.0618e-08,0,1,933,1,933,0
0.035658,6.9318e-07,-3.0596e-08,0,1,934,1,934,0
0.035658,6.9087e-07,-3.0619e-08,0,1,935,1,935,0
0.035658,6.8855e-07,-3.0597e-08,0,1,936,1,936,0
0.035658,6.8623e-07,-3.062e-08,0,1,937,1,937,0
0.035658,6.8391e-07,-3.0598e-08,0,1,938,1,938,0
0.035658,6.8158e-07,-3.062e-08,0,1,939,1,939,0
0.035658,6.7925e-07,-3.0599e-08,0,1,940,1,940,0
0.035657,6.7692e-07,-3.0621e-08,0,1,941,1,941,0
0.035657,6.7458e-07,-3.06e-08,0,1,942,1,942,0
0.035657,6.7224e-07,-3.0622e-08,0,1,943,1,943,0
0.035657,6.699e-07,-3.06e-08,0,1,944,1,944,0
0.035657,6.6755e-07,-3.0622e-08,0,1,945,1,945,0
0.035657,6.652e-07,-3.0601e-08,0,1,946,1,946,0
0.035657,6.6285e-07,-3.0623e-08,0,1,947,1,947,0
0.035657,6.6049e-07,-3.0602e-08,0,1,948,1,948,0
0.035657,6.5813e-07,-3.0624e-08,0,1,949,1,949,0
0.035656,6.5577e-07,-3.0603e-08,0,1,950,1,950,0
0.035656,6.534e-07,-3.0625e-08,0,1,951,1,951,0
0.035656,6.5103e-07,-3.0604e-08,0,1,952,1,952,0
0.035656,6.4866e-07,-3.0625e-08,0,1,953,1,953,0
0.035656,6.4629e-07,-3.0605e-08,0,1,954,1,954,0
0.035656,6.4391e-07,-3.0626e-08,0,1,955,1,955,0
0.035656,6.4152e-07,-3.0606e-08,0,1,956,1,956,0
0.035656,6.3914e-07,-3.0627e-08,0,1,957,1,957,0
0.035656,6.3675e-07,-3.0607e-08,0,1,958,1,958,0
0.035655,6.3436e-07,-3.0628e-08,0,1,959,1,959,0
0.035655,6.3196e-07,-3.0608e-08,0,1,960,1,960,0
0.035655,6.2957e-07,-3.0629e-08,0,1,961,1,961,0
0.035655,6.2716e-07,-3.0609e-08,0,1,962,1,962,0
0.035655,6.2476e-07,-3.063e-08,0,1,963,1,963,0
0.035655,6.2235e-07,-3.061e-08,0,1,964,1,964,0
0.035655,6.1994e-07,-3.0631e-08,0,1,965,1,965,0
0.035655,6.1753e-07,-3.0612e-08,0,1,966,1,966,0
0.035654,6.1511e-07,-3.0632e-08,0,1,967,1,967,0
0.035654,6.1269e-07,-3.0613e-08,0,1,968,1,968,0
0.035654,6.1027e-07,-3.0633e-08,0,1,969,1,969,0
0.035654,6.0785e-07,-3.0614e-08,0,1,970,1,970,0
0.035654,6.0542e-07,-3.0634e-08,0,1,971,1,971,0
0.035654,6.0299e-07,-3.0615e-08,0,1,972,1,972,0
0.035654,6.0055e-07,-3.0635e-08,0,1,973,1,973,0
0.035654,5.9812e-07,-3.0616e-08,0,1,974,1,974,0
0.035654,5.9568e-07,-3.0636e-08,0,1,975,1,975,0
0.035653,5.9323e-07,-3.0618e-08,0,1,976,1,976,0
0.035653,5.9079e-07,-3.0637e-08,0,1,977,1,977,0
0.035653,5.8834e-07,-3.0619e-08,0,1,978,1,978,0
0.035653,5.8589e-07,-3.0638e-08,0,1,979,1,979,0
0.035653,5.8343e-07,-3.062e-08,0,1,980,1,980,0
0.035653,5.8098e-07,-3.064e-08,0,1,981,1,981,0
0.035653,5.7852e-07,-3.0621e-08,0,1,982,1,982,0
0.035653,5.7606e-07,-3.0641e-08,0,1,983,1,983,0
0.035653,5.7359e-07,-3.0623e-08,0,1,984,1,984,0
0.035652,5.7112e-07,-3.0642e-08,0,1,985,1,985,0
0.035652,5.6865e-07,-3.0624e-08,0,1,986,1,986,0
0.035652,5.6618e-07,-3.0643e-08,0,1,987,1,987,0
0.035652,5.637e-07,-3.0625e-08,0,1,988,1,988,0
0.035652,5.6122e-07,-3.0644e-08,0,1,989,1,989,0
0.035652,5.5874e-07,-3.0627e-08,0,1,990,1,990,0
0.035652,5.5626e-07,-3.0646e-08,0,1,991,1,991,0
0.035652,5.5377e-07,-3.0628e-08,0,1,992,1,992,0
0.035652,5.5128e-07,-3.0647e-08,0,1,993,1,993,0
0.035651,5.4879e-07,-3.063e-08,0,1,994,1,994,0
0.035651,5.463e-07,-3.0648e-08,0,1,995,1,995,0
0.035651,5.438e-07,-3.0631e-08,0,1,996,1,996,0
0.035651,5.413e-07,-3.065e-08,0,1,997,1,997,0
0.035651,5.388e-07,-3.0633e-08,0,1,998,1,998,0
0.035651,5.3629e-07,-3.0651e-08,0,1,999,1,999,0
0.035651,5.3379e-07,-3.0634e-08,0,1,1000,1,1000,0
0.035651,5.3128e-07,-3.0652e-08,0,1,1001,1,1001,0
0.035651,5.2876e-07,-3.0636e-08,0,1,1002,1,1002,0
0.03565,5.2625e-07,-3.0654e-08,0,1,1003,1,1003,0
0.03565,5.2373e-07,-3.0637e-08,0,1,1004,1,1004,0
0.03565,5.2121e-07,-3.0655e-08,0,1,1005,1,1005,0
0.03565,5.1869e-07,-3.0639e-08,0,1,1006,1,1006,0
0.03565,5.1617e-07,-3.0657e-08,0,1,1007,1,1007,0
0.03565,5.1364e-07,-3.0641e-08,0,1,1008,1,1008,0
0.03565,5.1111e-07,-3.0658e-08,0,1,1009,1,1009,0
0.03565,5.0858e-07,-3.0642e-08,0,1,1010,1,1010,0
0.035649,5.0604e-07,-3.0659e-08,0,1,1011,1,1011,0
0.035649,5.0351e-07,-3.0644e-08,0,1,1012,1,1012,0
0.035649,5.0097e-07,-3.0661e-08,0,1,1013,1,1013,0
0.035649,4.9843e-07,-3.0645e-08,0,1,1014,1,1014,0
0.035649,4.9588e-07,-3.0662e-08,0,1,1015,1,1015,0
0.035649,4.9334e-07,-3.0647e-08,0,1,1016,1,1016,0
0.035649,4.9079e-07,-3.0664e-08,0,1,1017,1,1017,0
0.035649,4.8824e-07,-3.0649e-08,0,1,1018,1,1018,0
0.035649,4.8569e-07,-3.0666e-08,0,1,1019,1,1019,0
0.035648,4.8313e-07,-3.0651e-08,0,1,1020,1,1020,0
0.035648,4.8057e-07,-3.0667e-08,0,1,1021,1,1021,0
0.035648,4.7801e-07,-3.0652e-08,0,1,1022,1,1022,0
0.035648,4.7545e-07,-3.0669e-08,0,1,1023,1,1023,0
0.035648,4.7289e-07,-3.0654e-08,0,1,1024,1,1024,0
0.035648,4.7032e-07,-3.067e-08,0,1,1025,1,1025,0
0.035648,4.6775e-07,-3.0656e-08,0,1,1026,1,1026,0
0.035648,4.6518e-07,-3.0672e-08,0,1,1027,1,1027,0
0.035648,4.6261e-07,-3.0658e-08,0,1,1028,1,1028,0
0.035647,4.6004e-07,-3.0674e-08,0,1,1029,1,1029,0
0.035647,4.5746e-07,-3.066e-08,0,1,1030,1,1030,0
0.035647,4.5488e-07,-3.0675e-08,0,1,1031,1,1031,0
0.035647,4.523e-07,-3.0661e-08,0,1,1032,1,1032,0
0.035647,4.4972e-07,-3.0677e-08,0,1,1033,1,1033,0
0.035647,4.4713e-07,-3.0663e-08,0,1,1034,1,1034,0
0.035647,4.4455e-07,-3.0679e-08,0,1,1035,1,1035,0
0.035647,4.4196e-07,-3.0665e-08,0,1,1036,1,1036,0
0.035647,4.3937e-07,-3.068e-08,0,1,1037,1,1037,0
0.035646,4.3677e-07,-3.0667e-08,0,1,1038,1,1038,0
0.035646,4.3418e-07,-3.0682e-08,0,1,1039,1,1039,0
0.035646,4.3158e-07,-3.0669e-08,0,1,1040,1,1040,0
0.035646,4.2898e-07,-3.0684e-08,0,1,1041,1,1041,0
0.035646,4.2638e-07,-3.0671e-08,0,1,1042,1,1042,0
0.035646,4.2378e-07,-3.0686e-08,0,1,1043,1,1043,0
0.035646,4.2117e-07,-3.0673e-08,0,1,1044,1,1044,0
0.035646,4.1857e-07,-3.0688e-08,0,1,1045,1,1045,0
0.035646,4.1596e-07,-3.0675e-08,0,1,1046,1,1046,0
0.035645,4.1335e-07,-3.0689e-08,0,1,1047,1,1047,0
0.035645,4.1073e-07,-3.0677e-08,0,1,1048,1,1048,0
0.035645,4.0812e-07,-3.0691e-08,0,1,1049,1,1049,0
0.035645,4.055e-07,-3.0679e-08,0,1,1050,1,1050,0
0.035645,4.0289e-07,-3.0693e-08,0,1,1051,1,1051,0
0.035645,4.0027e-07,-3.0681e-08,0,1,1052,1,1052,0
0.035645,3.9764e-07,-3.0695e-08,0,1,1053,1,1053,0
0.035645,3.9502e-07,-3.0683e-08,0,1,1054,1,1054,0
0.035644,3.924e-07,-3.0697e-08,0,1,1055,1,1055,0
0.035644,3.8977e-07,-3.0685e-08,0,1,1056,1,1056,0
0.035644,3.8714e-07,-3.0699e-08,0,1,1057,1,1057,0
0.035644,3.8451e-07,-3.0687e-08,0,1,1058,1,1058,0
0.035644,3.8188e-07,-3.0701e-08,0,1,1059,1,1059,0
0.035644,3.7924e-07,-3.0689e-08,0,1,1060,1,1060,0
0.035644,3.7661e-07,-3.0703e-08,0,1,1061,1,1061,0
0.035644,3.7397e-07,-3.0691e-08,0,1,1062,1,1062,0
0.035644,3.7133e-07,-3.0705e-08,0,1,1063,1,1063,0
0.035643,3.6869e-07,-3.0693e-08,0,1,1064,1,1064,0
0.035643,3.6605e-07,-3.0707e-08,0,1,1065,1,1065,0
0.035643,3.6341e-07,-3.0696e-08,0,1,1066,1,1066,0
0.035643,3.6076e-07,-3.0709e-08,0,1,1067,1,1067,0
0.035643,3.5811e-07,-3.0698e-08,0,1,1068,1,1068,0
0.035643,3.5546e-07,-3.0711e-08,0,1,1069,1,1069,0
0.035643,3.5281e-07,-3.07e-08,0,1,1070,1,1070,0
0.035643,3.5016e-07,-3.0713e-08,0,1,1071,1,1071,0
0.035643,3.4751e-07,-3.0702e-08,0,1,1072,1,1072,0
0.035642,3.4485e-07,-3.0715e-08,0,1,1073,1,1073,0
0.035642,3.422e-07,-3.0704e-08,0,1,1074,1,1074,0
0.035642,3.3954e-07,-3.0717e-08,0,1,1075,1,1075,0
0.035642,3.3688e-07,-3.0707e-08,0,1,1076,1,1076,0
0.035642,3.3422e-07,-3.0719e-08,0,1,1077,1,1077,0
0.035642,3.3156e-07,-3.0709e-08,0,1,1078,1,1078,0
0.035642,3.2889e-07,-3.0721e-08,0,1,1079,1,1079,0
0.035642,3.2623e-07,-3.0711e-08,0,1,1080,1,1080,0
0.035642,3.2356e-07,-3.0723e-08,0,1,1081,1,1081,0
0.035641,3.2089e-07,-3.0713e-08,0,1,1082,1,1082,0
0.035641,3.1822e-07,-3.0725e-08,0,1,1083,1,1083,0
0.035641,3.1555e-07,-3.0716e-08,0,1,1084,1,1084,0
0.035641,3.1288e-07,-3.0727e-08,0,1,1085,1,1085,0
0.035641,3.102e-07,-3.0718e-08,0,1,1086,1,1086,0
0.035641,3.0753e-07,-3.0729e-08,0,1,1087,1,1087,0
0.035641,3.0485e-07,-3.072e-08,0,1,1088,1,1088,0
0.035641,3.0217e-07,-3.0731e-08,0,1,1089,1,1089,0
0.035641,2.9949e-07,-3.0722e-08,0,1,1090,1,1090,0
0.03564,2.9681e-07,-3.0734e-08,0,1,1091,1,1091,0
0.03564,2.9413e-07,-3.0725e-08,0,1,1092,1,1092,0
0.03564,2.9145e-07,-3.0736e-08,0,1,1093,1,1093,0
0.03564,2.8876e-07,-3.0727e-08,0,1,1094,1,1094,0
0.03564,2.8608e-07,-3.0738e-08,0,1,1095,1,1095,0
0.03564,2.8339e-07,-3.073e-08,0,1,1096,1,1096,0
0.03564,2.807e-07,-3.074e-08,0,1,1097,1,1097,0
0.03564,2.7801e-07,-3.0732e-08,0,1,1098,1,1098,0
0.035639,2.7532e-07,-3.0742e-08,0,1,1099,1,1099,0
0.035639,2.7263e-07,-3.0734e-08,0,1,1100,1,1100,0
0.035639,2.6993e-07,-3.0744e-08,0,1,1101,1,1101,0
0.035639,2.6724e-07,-3.0737e-08,0,1,1102,1,1102,0
0.035639,2.6454e-07,-3.0747e-08,0,1,1103,1,1103,0
0.035639,2.6185e-07,-3.0739e-08,0,1,1104,1,1104,0
0.035639,2.5915e-07,-3.0749e-08,0,1,1105,1,1105,0
0.035639,2.5645e-07,-3.0742e-08,0,1,1106,1,1106,0
0.035639,2.5375e-07,-3.0751e-08,0,1,1107,1,1107,0
0.035638,2.5105e-07,-3.0744e-08,0,1,1108,1,1108,0
0.035638,2.4835e-07,-3.0753e-08,0,1,1109,1,1109,0
0.035638,2.4564e-07,-3.0746e-08,0,1,1110,1,1110,0
0.035638,2.4294e-07,-3.0756e-08,0,1,1111,1,1111,0
0.035638,2.4023e-07,-3.0749e-08,0,1,1112,1,1112,0
0.035638,2.3753e-07,-3.0758e-08,0,1,1113,1,1113,0
0.035638,2.3482e-07,-3.0751e-08,0,1,1114,1,1114,0
0.035638,2.3211e-07,-3.076e-08,0,1,1115,1,1115,0
0.035638,2.294e-07,-3.0754e-08,0,1,1116,1,1116,0
0.035637,2.2669e-07,-3.0763e-08,0,1,1117,1,1117,0
0.035637,2.2398e-07,-3.0756e-08,0,1,1118,1,1118,0
0.035637,2.2127e-07,-3.0765e-08,0,1,1119,1,1119,0
0.035637,2.1855e-07,-3.0759e-08,0,1,1120,1,1120,0
0.035637,2.1584e-07,-3.0767e-08,0,1,1121,1,1121,0
0.035637,2.1312e-07,-3.0761e-08,0,1,1122,1,1122,0
0.035637,2.1041e-07,-3.077e-08,0,1,1123,1,1123,0
0.035637,2.0769e-07,-3.0764e-08,0,1,1124,1,1124,0
0.035637,2.0497e-07,-3.0772e-08,0,1,1125,1,1125,0
0.035636,2.0225e-07,-3.0766e-08,0,1,1126,1,1126,0
0.035636,1.9953e-07,-3.0774e-08,0,1,1127,1,1127,0
0.035636,1.9681e-07,-3.0769e-08,0,1,1128,1,1128,0
0.035636,1.9409e-07,-3.0777e-08,0,1,1129,1,1129,0
0.035636,1.9137e-07,-3.0771e-08,0,1,1130,1,1130,0
0.035636,1.8864e-07,-3.0779e-08,0,1,1131,1,1131,0
0.035636,1.8592e-07,-3.0774e-08,0,1,1132,1,1132,0
0.035636,1.8319e-07,-3.0781e-08,0,1,1133,1,1133,0
0.035636,1.8047e-07,-3.0777e-08,0,1,1134,1,1134,0
0.035635,1.7774e-07,-3.0784e-08,0,1,1135,1,1135,0
0.035635,1.7501e-07,-3.0779e-08,0,1,1136,1,1136,0
0.035635,1.7228e-07,-3.0786e-08,0,1,1137,1,1137,0
0.035635,1.6956e-07,-3.0782e-08,0,1,1138,1,1138,0
0.035635,1.6683e-07,-3.0789e-08,0,1,1139,1,1139,0
0.035635,1.641e-07,-3.0784e-08,0,1,1140,1,1140,0
0.035635,1.6136e-07,-3.0791e-08,0,1,1141,1,1141,0
0.035635,1.5863e-07,-3.0787e-08,0,1,1142,1,1142,0
0.035635,1.559e-07,-3.0794e-08,0,1,1143,1,1143,0
0.035634,1.5317e-07,-3.079e-08,0,1,1144,1,1144,0
0.035634,1.5043e-07,-3.0796e-08,0,1,1145,1,1145,0
0.035634,1.477e-07,-3.0792e-08,0,1,1146,1,1146,0
0.035634,1.4496e-07,-3.0798e-08,0,1,1147,1,1147,0
0.035634,1.4223e-07,-3.0795e-08,0,1,1148,1,1148,0
0.035634,1.3949e-07,-3.0801e-08,0,1,1149,1,1149,0
0.035634,1.3675e-07,-3.0797e-08,0,1,1150,1,1150,0
0.035634,1.3402e-07,-3.0803e-08,0,1,1151,1,1151,0
0.035633,1.3128e-07,-3.08e-08,0,1,1152,1,1152,0
0.035633,1.2854e-07,-3.0806e-08,0,1,1153,1,1153,0
0.035633,1.258e-07,-3.0803e-08,0,1,1154,1,1154,0
0.035633,1.2306e-07,-3.0808e-08,0,1,1155,1,1155,0
0.035633,1.2032e-07,-3.0805e-08,0,1,1156,1,1156,0
0.035633,1.1758e-07,-3.0811e-08,0,1,1157,1,1157,0
0.035633,1.1484e-07,-3.0808e-08,0,1,1158,1,1158,0
0.035633,1.121e-07,-3.0813e-08,0,1,1159,1,1159,0
0.035633,1.0935e-07,-3.0811e-08,0,1,1160,1,1160,0
0.035632,1.0661e-07,-3.0816e-08,0,1,1161,1,1161,0
0.035632,1.0387e-07,-3.0813e-08,0,1,1162,1,1162,0
0.035632,1.0112e-07,-3.0818e-08,0,1,1163,1,1163,0
0.035632,9.838e-08,-3.0816e-08,0,1,1164,1,1164,0
0.035632,9.5635e-08,-3.0821e-08,0,1,1165,1,1165,0
0.035632,9.289e-08,-3.0819e-08,0,1,1166,1,1166,0
0.035632,9.0145e-08,-3.0823e-08,0,1,1167,1,1167,0
0.035632,8.7399e-08,-3.0821e-08,0,1,1168,1,1168,0
0.035632,8.4653e-08,-3.0826e-08,0,1,1169,1,1169,0
0.035631,8.1906e-08,-3.0824e-08,0,1,1170,1,1170,0
0.035631,7.9159e-08,-3.0828e-08,0,1,1171,1,1171,0
0.035631,7.6412e-08,-3.0827e-08,0,1,1172,1,1172,0
0.035631,7.3664e-08,-3.0831e-08,0,1,1173,1,1173,0
0.035631,7.0917e-08,-3.0829e-08,0,1,1174,1,1174,0
0.035631,6.8168e-08,-3.0833e-08,0,1,1175,1,1175,0
0.035631,6.542e-08,-3.0832e-08,0,1,1176,1,1176,0
0.035631,6.2671e-08,-3.0836e-08,0,1,1177,1,1177,0
0.035631,5.9922e-08,-3.0835e-08,0,1,1178,1,1178,0
0.03563,5.7173e-08,-3.0838e-08,0,1,1179,1,1179,0
0.03563,5.4423e-08,-3.0837e-08,0,1,1180,1,1180,0
0.03563,5.1673e-08,-3.0841e-08,0,1,1181,1,1181,0
0.03563,4.8923e-08,-3.084e-08,0,1,1182,1,1182,0
0.03563,4.6173e-08,-3.0843e-08,0,1,1183,1,1183,0
0.03563,4.3422e-08,-3.0843e-08,0,1,1184,1,1184,0
0.03563,4.0672e-08,-3.0846e-08,0,1,1185,1,1185,0
0.03563,3.7921e-08,-3.0845e-08,0,1,1186,1,1186,0
0.03563,3.517e-08,-3.0848e-08,0,1,1187,1,1187,0
0.035629,3.2418e-08,-3.0848e-08,0,1,1188,1,1188,0
0.035629,2.9667e-08,-3.0851e-08,0,1,1189,1,1189,0
0.035629,2.6916e-08,-3.0851e-08,0,1,1190,1,1190,0
0.035629,2.4164e-08,-3.0853e-08,0,1,1191,1,1191,0
0.035629,2.1412e-08,-3.0854e-08,0,1,1192,1,1192,0
0.035629,1.8661e-08,-3.0856e-08,0,1,1193,1,1193,0
0.035629,1.5909e-08,-3.0856e-08,0,1,1194,1,1194,0
0.035629,1.3157e-08,-3.0858e-08,0,1,1195,1,1195,0
0.035629,1.0405e-08,-3.0859e-08,0,1,1196,1,1196,0
0.035629,7.6527e-09,-3.0861e-08,0,1,1197,1,1197,0
0.035628,4.9006e-09,-3.0862e-08,0,1,1198,1,1198,0
0.035628,2.1484e-09,-3.0863e-08,0,1,1199,1,1199,0
0.035628,-2.4149e-09,-3.0864e-08,0,1,1200,1,1200,0
